  
 ------------------------
 2D Mesh Quality Measures
 ------------------------
  
Signed Area     Aspect Ratio    Condition       Edge Ratio      Jacobian        Minimum Angle   Maximum Angle   Area Sign       
      1.0426E+00      1.0325E+00      1.0021E+00      1.0671E+00      1.0361E+00      8.9391E+01      9.0867E+01      1.0000E+00
      1.0426E+00      1.0325E+00      1.0021E+00      1.0671E+00      1.0361E+00      8.9391E+01      9.0865E+01      1.0000E+00
      1.0384E+00      1.0302E+00      1.0018E+00      1.0501E+00      1.0281E+00      8.7964E+01      9.2031E+01      1.0000E+00
      1.0219E+00      1.0181E+00      1.0009E+00      1.0270E+00      1.0106E+00      8.7980E+01      9.1893E+01      1.0000E+00
      1.0087E+00      1.0044E+00      1.0001E+00      1.0069E+00      1.0049E+00      8.9126E+01      9.0761E+01      1.0000E+00
      1.0040E+00      1.0011E+00      1.0000E+00      1.0021E+00      1.0019E+00      8.9602E+01      9.0279E+01      1.0000E+00
      1.0015E+00      1.0007E+00      1.0000E+00      1.0012E+00      1.0007E+00      8.9857E+01      9.0102E+01      1.0000E+00
      1.0009E+00      1.0005E+00      1.0000E+00      1.0011E+00      1.0006E+00      8.9953E+01      9.0033E+01      1.0000E+00
      1.0034E+00      1.0024E+00      1.0000E+00      1.0049E+00      1.0028E+00      8.9947E+01      9.0078E+01      1.0000E+00
      1.0136E+00      1.0098E+00      1.0002E+00      1.0195E+00      1.0115E+00      8.9840E+01      9.0272E+01      1.0000E+00
      1.0400E+00      1.0259E+00      1.0012E+00      1.0491E+00      1.0370E+00      8.9503E+01      9.0504E+01      1.0000E+00
      1.0911E+00      1.1008E+00      1.0149E+00      1.1504E+00      1.0221E+00      8.2831E+01      9.6369E+01      1.0000E+00
